MONTH;YEAR;EDP ENERGIAS DE PORTUGAL;GALP ENERGIA SGPS;JERONIMO MARTINS;EDP RENOVAVEIS;BANCO COMR.PORTUGUES 'R';BANCO BPI;NAVIGATOR COMP;NOS SGPS;SONAE SGPS;ALTRI SGPS;CCT CORREIOS DE PORTUGAL;CORTICEIRA AMORIM;MOTA ENGIL SGPS;REN;SEMAPA;SONAE COM LIMITED DATA;CIMENTOS DE PORTL.SGPS;CIPAN LIMITED DATA;COFINA;COMPTA;CONDURIL ENGENHARIA LIMITED DATA;COPAM LIMITED DATA;ESTORIL SOL 'B';F RAMADA INVESTIMENTOS;FENALU LIMITED DATA;FUTEBOL CLUBE DO PORTO;GI.GLB.INTEL.TECHS.SGPS;IBERSOL - SGPS;IMMOBL.CON.GRAO-PARA;IMPRESA SGPS;INAPA;INTEL.SENSING ANYWHERE;LISGRAFICA;LITHO FORMAS PORTUGUESA LIMITED DATA;LUZ SAUDE;MARTIFER;MEDIA CAPITAL;MONTEPIO;NEXPONOR SICAFI REIT;NOVABASE;OLIVEIRA AND IRMAO LIMITED DATA;OREY ANTUNES;PATRIS INVESTIMENTOS;PHAROL SGPS;REDITUS;SAG GEST;SDC INVESTIMENTOS;SOCIETY AGUAS DA CURIA LIMITED DATA;SONAE CAPITAL;SONAE INDUSTRIA SGPS;SONAGI LIMITED DATA;SPORT LISBOA E BENFICA FUTEBOL;SPORTING CLUBE DE BRAGA;SPORTING LIMITED DATA;SUMOL COMPAL;TEIXEIRA DUARTE;TOYOTA CAETANO;TRANSINSULAR LIMITED DATA;VAA VISTA ALEGRE ATLANTI;BANCO SANTANDER (LIS);EURONEXT (LIS);ESTORIL SOL 'R'
6;2010;0.008346582;-0.010305029;0.006498674;0.011390501;-0.00623463;-0.019368925;-0.000505306;0.01777362;-0.004010695;0.003055768;NA;-0.011627907;0.002766252;0.003060444;0.023965142;-0.003147128;0.018604651;0.195121951;0;0;0;0;0;0.018404908;0;0.01980198;0.016666667;0;0;0;-0.001984127;NA;0;0;NA;0.010989011;0;NA;NA;-0.020057307;0;0.058823529;NA;0.01389388;0.020688629;0;-0.024390244;0;0.022222222;-0.002016807;0;-0.028688525;0;0;0;NA;0;0;0;-0.015610079;NA;0
6;2010;-0.007883327;-0.011245314;-0.000527079;-0.001274968;-0.020285107;-0.023701788;-0.006066734;-0.02879902;0;0;NA;0.023529412;-0.007356322;-0.005720824;-0.01462766;0.089187056;-0.029452055;0;-0.012048193;-0.027027027;0;0;-0.1;-0.006024096;0;-0.029126214;-0.016393443;0.007524903;0;0;-0.005964215;NA;0.142857143;0;NA;-0.016304348;0;NA;NA;-0.005847953;0;0;NA;0.014766686;0;-0.018867925;-0.0125;0;-0.043478261;-0.01077804;0;-0.033755274;0;0;0;NA;0.012658228;0;-0.110565111;-0.018301556;NA;0
6;2010;0.01470004;0.01727043;0.013183916;0.011489362;0.003166246;0.007871699;0.013733469;0.040063091;0.026845638;0.026148769;NA;-0.034482759;0.000926355;0.018411968;0.017273954;0.065217391;0.015525759;-0.081632653;0;0;0;0;0;-0.054545455;0;0;0.016666667;0;0;0;0.002;NA;0;0;NA;0;-0.024561404;NA;NA;0.017647059;0;0;NA;-0.008032596;0.006761286;0;0.037974684;0;0.022727273;0.017364658;0;0.048034934;0;0.092592593;0;NA;0;0;0.124309392;-0.003724749;NA;0
6;2010;-0.027407987;-0.00621118;-0.051528953;-0.020193521;-0.030179445;-0.024671533;-0.020070246;-0.044585987;-0.023529412;-0.02498763;NA;0;-0.023137436;-0.007532957;-0.033695941;-0.060544218;-0.038452629;0;-0.012195122;0;0;0;0.208888889;-0.061538462;0;0;-0.016393443;-0.022388193;0;-0.026845638;-0.007984032;NA;0;0;NA;-0.033149171;0;NA;NA;-0.034682081;0;0;NA;-0.000117357;0;-0.038461538;-0.024390244;0;0;-0.029116466;0;-0.041666667;0;-0.076271186;-0.029200773;NA;0;0;0;-0.059837864;NA;0
6;2010;0.000805153;-0.005;0.004252984;-0.036066982;0.00325447;-0.005987128;-0.012288786;0.019365079;-0.016064257;0.01497082;NA;0.023809524;-0.012316438;-0.007210626;-0.003844042;0.035481535;-0.03276319;0;0.012345679;0;0;0;0;0.004098361;0;0;0;0;0;0.006896552;0.004024145;NA;0;0;NA;-0.034285714;0;NA;NA;0.01497006;0;0;NA;-0.003521127;-0.026849037;0;0;0;-0.022222222;-0.015511892;0;0.043478261;0;-0.009174312;0;NA;0;0;0;-0.007973543;NA;0
6;2010;-0.010458568;-0.024706868;-0.016393443;-0.028953229;-0.011444817;-0.012046379;-0.00466563;-0.012768608;0.004081633;-0.01625;NA;-0.034883721;-0.014388489;0.000764526;-0.007717751;-0.021678322;0.001992528;0;-0.012195122;0;0;0;0;-0.020408163;0;0.01;-0.016666667;-0.038162065;0;0.01369863;-0.018036072;NA;-0.25;0;NA;-0.035502959;0;NA;NA;-0.014749263;0;-0.083333333;NA;-0.004711425;0;0;-0.05;0;0;-0.023809524;0;-0.033333333;-0.5;-0.027777778;0;NA;0;0;0;-0.02540137;NA;0
6;2010;0.005284553;0.02189781;0.024166667;0.001834862;-0.004940639;-0.010821521;0.008333333;0.000946372;0.002710027;0.011435832;NA;0;-0.000486618;-0.009549274;0.005555556;0.000714796;0.005468556;0;0.012345679;0;0;0;0;0.029166667;0;0;0.033898305;0.015866667;0;0;-0.012244898;NA;0.166666667;0;NA;0.024539877;0;NA;NA;0.017964072;0;0;NA;-0.010177515;0.006901168;-0.01;0.039473684;0;0.022727273;0.00251076;0;-0.004310345;0;0.00952381;0;NA;0;0;-0.110565111;0.049398779;NA;0
6;2010;0.020622725;0.020168067;0.023867643;0.009615385;0.036534756;0.028736518;0.019628099;0.017964072;0.02972973;0.031658291;NA;0;0.052580331;0.002699576;0.020718232;0.005;0.024227441;0;0.012195122;0;0;0;0;0.078272605;0;0;0;0.015618848;0;0;0.033057851;NA;0;0;NA;0.053892216;0;NA;NA;-0.002941176;0;-0.060606061;NA;0.036585366;0;0.03030303;0.025316456;0;0;0.028980322;0;0.021645022;0;0;0;NA;0;-0.25;0.124309392;0.054892315;NA;0
6;2010;0.000396197;0.008237232;-0.027284768;0.039229025;0.019232144;0.017973489;0.022289767;0.007120743;0.023622047;0.010959571;NA;0.024096386;0.000462535;0.003461538;0.02300406;0.007818053;0.025343954;0;0.012048193;0;0;0;0;0;0;0;-0.016393443;0;0;0.02027027;-0.014;NA;0;0;NA;-0.011363636;0;NA;NA;0.017699115;0;0;NA;-0.005305652;0;0;-0.012345679;0;0.022222222;0.016342142;0;0;0;0;-0.007531619;NA;0;0;-0.110565111;0.064433576;NA;0
6;2010;0.005940594;0.008986928;0.000816993;0.003709361;0.006278058;0.007209593;0.005946482;-0.002459268;0.005128205;0.018790653;NA;-0.011764706;0.018030513;0.005749329;0.002380952;-0.000705219;0.004001883;0;0;0;0;0;0;0;0;-0.00990099;0.033333333;0.03847432;0;0;0.010141988;NA;0.142857143;0;NA;0.063218391;0;NA;NA;0.011594203;0;0.019354839;NA;0.008232839;0;0;0.0375;0;0;0.013000342;0;0.038135593;0;0;0.015177549;NA;0;0;0.124309392;0.011647166;NA;0
6;2010;-0.000393701;0.002024291;0.003945578;-0.001086957;-0.003102018;-0.001314732;0.004433498;0.014791988;-0.00255102;0.003310475;NA;0;0.012715713;-0.000381098;0.000923727;0.008468596;0.004220399;0;0.011904762;0;0;0;0;0.001251564;0;0;0.032258065;0;0;0.006622517;-0.002008032;NA;-0.125;0;NA;0.005405405;0;NA;NA;0;0;0.012658228;NA;0.000920069;0.026026972;-0.019607843;0.024096386;0;0;0.004390409;0;-0.024489796;0;-0.009433962;0;NA;0;0;0;0.028765073;NA;0
6;2010;0.021662072;0.012929293;0.020192438;0.014798694;0;0.004607621;-0.001471309;-0.00819921;-0.002557545;0.001649776;NA;0;0.004484305;0.000381243;-0.011206328;-0.006298111;-0.010039692;0;0;0;0;0;0;0.04875;0;-0.01;-0.015625;-0.016302222;0;0;0.014084507;NA;0;0;NA;-0.016129032;0;NA;NA;-0.008595989;0;0;NA;0.006549466;0;0;0.035294118;0;0.043478261;0.014122394;0;0.033472803;0;0;0;NA;0;0;-0.110565111;-0.004466196;NA;0
6;2010;-0.001927525;0.004387714;-0.000398512;0.010293802;-0.001573317;-0.004586488;-0.001964637;-0.003674219;-0.007692308;-0.007764706;NA;-0.011904762;-0.004464286;-0.009146341;-0.005333333;-0.007042254;-0.000707547;0;-0.023529412;0;0;0;-0.136029412;-0.001191895;0;0.080808081;0;0.006018109;0;0.006578947;-0.013888889;NA;0;0;NA;0;0;NA;NA;0.00867052;0;0.0625;NA;-0.006849315;0;0.01;0;0;0;-0.010941645;0;-0.028340081;0;0.104761905;-0.007475317;NA;0;0;0;0.015727595;NA;0
6;2010;0.008883739;0.020651311;0.012890365;0.050732329;0.043947193;0.029986104;0.062992126;0.028887523;0.012919897;0.012093906;NA;0.036144578;0.01793722;0.038461538;0.039410188;0.014184397;0.019353316;0;0.012048193;0;0;0;0;-0.010739857;0;0;0;0.07785722;0;0;0.016096579;NA;0;0;NA;0.027322404;0;NA;NA;0.031518625;0;0.035294118;NA;0.015977011;0;-0.01980198;0.011363636;0;0.020833333;0.029500503;0;0.033333333;0;-0.086206897;-0.007531619;NA;0;0;0;0.040918552;NA;0
6;2010;-0.001914242;0.012451362;-0.004198373;0.03030303;0.012042131;0.020805226;0.018055556;0.006571087;0.038265306;0.01452671;NA;0.069767442;0.049339207;-0.005925926;0.025277276;0.012587413;0.023385043;0;0.011904762;0;0;0;0;-0.001206273;0;-0.056074766;0.031746032;0.069433333;0;0.013071895;0.01980198;NA;0.142857143;0;NA;0.04787234;0;NA;NA;0.013888889;0;0;NA;0.00158389;-0.004002246;0.01010101;0.033707865;0;0.020408163;0.036470205;0;-0.040322581;0;0.009433962;0;NA;0;0;0;0;NA;0
6;2010;-0.006520905;-0.007686395;0.005270092;-0.019607843;-0.017831693;0.000626043;0.018644839;-0.002967359;0;0.013856813;NA;-0.032608696;-0.0302267;0.005961252;0.00427673;-0.011740331;0.016289593;0;-0.011764706;0;0;0;0;-0.037439614;0;0.02970297;-0.015384615;-0.050649877;0;0.006451613;-0.005825243;NA;0;-0.538361508;NA;-0.015228426;0;NA;NA;-0.035616438;0;0;NA;0.009149441;0.005362589;0;-0.010869565;0;0;-0.008796733;0;0.008403361;0;0;0;NA;0;0;0;-0.004243144;NA;0
6;2010;-0.009266409;-0.021688613;-0.017038008;0.002;-0.012114872;-0.016684046;-0.028125;-0.008928571;0.001228501;0.016400911;NA;-0.011235955;-0.012987013;-0.016296296;-0.021167335;0.023060797;-0.019367765;0;0;0;0;0;0;0;0;0.019230769;-0.015625;0;0;0;-0.0078125;NA;-0.125;0;NA;-0.020618557;0;NA;NA;0;0;-0.034090909;NA;-0.001567047;0;0;0.010989011;0;0;-0.015530903;-0.603571429;0;0;-0.009345794;0;NA;0;0;0;-0.019216327;NA;0
6;2010;-0.019485581;-0.022169438;-0.015866667;0.002195609;-0.027567124;-0.043407565;-0.031694993;-0.034534535;-0.023312883;-0.053787539;NA;-0.011363636;-0.04122807;-0.017319277;-0.030070377;-0.037568306;0.032690125;0;-0.023809524;-0.027777778;0;0;0.170212766;-0.032622334;0;0;-0.015873016;0.026003021;0;-0.012820513;-0.015748031;NA;0;0;NA;-0.042105263;0;NA;NA;-0.002840909;0;0;NA;-0.039686099;-0.005333985;0;-0.02173913;0;-0.02;-0.035737283;0;-0.008333333;0;0;0;NA;0;0;0;-0.035906314;NA;0
6;2010;-0.011923688;0.000404858;-0.004335456;-0.013742282;0;0.009903185;-0.003795066;0.001866252;0.001256281;-0.009711037;NA;0.022988506;0.000914913;-0.003831418;-0.011741425;0.000709723;-0.012090569;0;-0.012195122;0;0;0;-0.054545455;0.037613489;0;0;0.016129032;0.002656;0;0.006493506;0.002;NA;0;0;NA;0.016483516;0;NA;NA;0.011396011;0;0;NA;-0.00186785;0.004018328;0;0.011111111;0;0;-0.004674457;0;0;0;-0.009433962;0;NA;0;0;0.124309392;0.002261897;NA;0
6;2010;-0.002413516;0.016592473;0.005034699;0.006260097;-0.001580778;0.012367362;0.023333333;0.00962434;0.00250941;0.011719684;NA;0.011235955;0.011882998;0.001538462;0.024696302;0.012765957;0.021806854;0;0.012345679;0;0;0;-0.1;0.01125;0;0;-0.015873016;0.031915233;0;0.012903226;0.005988024;NA;-0.142857143;0;NA;0;0;NA;NA;-0.022535211;0;0;NA;-0.023391813;0;-0.01;0;0;0.020408163;0.014089232;0;0;0;0.00952381;0;NA;0;0;0;0.019139663;NA;0
6;2010;-0.02016129;-0.034235669;-0.011102085;-0.045956251;-0.037822813;-0.0257337;-0.020939972;-0.031365314;-0.040050063;-0.040189125;NA;0;-0.020776874;-0.003456221;-0.041818656;-0.020308123;-0.037020906;0;-0.012195122;0;0;0;0;0;0;-0.132075472;-0.016129032;-0.033495191;0;0;-0.01984127;NA;0.333333333;0;NA;-0.037837838;0;NA;NA;-0.011527378;0;0;NA;-0.005988024;0;0;-0.043956044;0;-0.04;-0.016209064;0.009009009;0;0;0;0;NA;0;0;0;-0.062983874;NA;0
6;2010;0.004115226;0.014014839;0.032311062;0.016407236;0.016382053;0.010535688;0.007129278;0.01015873;-0.007822686;0.001477833;NA;0.022222222;-0.012915129;0.02504817;-0.000543848;-0.012866333;0.045228403;0;0;0;-0.675882353;0;0.098290598;0.021013597;0;0.130434783;0.016393443;0;0;-0.006369427;-0.002024291;NA;0;0;NA;0.011235955;0;NA;NA;0.002915452;0;0.005882353;NA;-0.014457831;-0.001338881;0.01010101;0.011494253;0;0;-0.010423672;0;-0.012605042;0;0.047169811;0;NA;0;0;-0.017199017;0.033031462;NA;0
7;2010;-0.006147541;-0.008536585;-0.008222812;-0.020281457;-0.022593992;-0.021585903;-0.014629542;0.002514142;-0.009198423;-0.015740285;NA;-0.02173913;-0.012616822;-0.026315789;-0.017684669;-0.002172339;0.006057984;0;-0.012345679;0;0;0;-0.097276265;0;0;0.019230769;-0.016129032;-0.009344;0;-0.019230769;-0.006085193;NA;0;0;NA;-0.033333333;0;NA;NA;-0.01744186;0;0;NA;0.019315403;0;0;-0.034090909;0;0;-0.013251784;0;0.004255319;0;-0.009009009;0;NA;0;0;-0.125;-0.00686307;NA;0
7;2010;0.006597938;0.018860189;-0.022064723;0.013307985;0.008245298;0.015383461;-0.01532567;0.015673981;-0.00132626;0.002248876;NA;0;0.005679129;0.006177606;-0.006231824;0.022496372;0.005376344;0;0;0;0;0;0.181034483;-0.064164649;0;0.037735849;-0.016393443;-0.004037729;0;0.006535948;0.016326531;NA;-0.125;0;NA;0.005747126;0;NA;NA;-0.01183432;0;0;NA;0.007435836;0;0;0.011764706;0;-0.041666667;-0.003099174;0;0;0;0;0.007588774;NA;0;0;0.142857143;0.006910498;NA;0
7;2010;-0.002867677;-0.006841046;0.013537536;0.042943506;-0.003249242;-0.005912349;0.001459144;0.004012346;0.009296149;-0.000997258;NA;-0.011111111;-0.003764706;0;0.011148272;-0.014194464;0.002994652;0;0.0125;0;0;0;0;0;0;0;-0.016666667;0.002708137;0;-0.012987013;0.002008032;NA;0;0;NA;0.011428571;0;NA;NA;-0.02994012;0;0;NA;0.011904762;0.013377926;0;-0.011627907;0;0.086956522;0.008981002;0;0;0;-0.027272727;0;NA;0;0;0;-0.005710494;NA;0
7;2010;0.018898932;0.027552674;0.026713438;0.017189686;0.029558274;0.029068471;0.039339485;0.016600061;0.039473684;0.040678812;NA;0.011235955;0.015588096;0.014965464;0.036659316;0.015838733;0.019407123;0;0;-0.028571429;0;0;0;0.034928849;0;0;0.016949153;0.024258891;0;0.006578947;0.006012024;NA;0;0;NA;0.02259887;0;NA;NA;0.00617284;0;0;NA;0.006235294;-0.00660066;0;0.035294118;0;0.04;0.027730229;0;-0.025423729;0.304347826;0.009345794;0;NA;0;0;0;0.055096951;NA;0
7;2010;0.014919355;-0.001577287;0.021813403;0.021811751;0.0526166;0.024490681;-0.005607477;0.013607499;0.016455696;0.002398082;NA;0;0;0.006049149;-0.003855358;0.006378455;0;0;0;0;0;0;-0.031021898;0;0;-0.045454545;0;0;0;0.019607843;-0.011952191;NA;0;0;NA;0.022099448;0;NA;NA;0.006134969;0;-0.005847953;NA;0.011107214;0;0;0;0;0.019230769;0.004663558;0;-0.004347826;0;0;-0.045094974;NA;0;0;0;0.052236446;NA;0
7;2010;0.006356774;0.002764613;0.028034979;-0.012884615;0.01061241;0.025668148;0.004229323;0.019093079;0.00747198;0.019138756;NA;0;0.032093023;0.00526118;0.025623916;0.006338028;0.008368201;-0.622222222;0.012345679;-0.029411765;0;0.072961373;0.033898305;-0.04375;0;0;0;0.027631724;0;-0.006410256;0.008064516;NA;0;0;NA;0.016216216;0;NA;NA;-0.024390244;0;0;NA;-0.005550416;0;-0.03;0.011363636;0;0;0.030835544;0;0.069868996;0;0.009259259;-0.007887296;NA;0;0;0;0.023777507;NA;0
7;2010;-0.004737465;-0.000787712;-0.00425319;-0.00448081;-0.046485185;-0.008525266;-0.024333177;-0.006733021;-0.011124845;-0.023239437;NA;0;0.015772871;-0.00635514;-0.024723487;-0.015395381;0.002074689;0;0;0;0;0;0;-0.00130719;0;0.047619048;-0.016666667;0.005116543;0;0.006451613;-0.018;NA;0;0;NA;-0.021276596;0;NA;NA;0.00625;0;0;NA;-0.034883721;0;0.030927835;-0.02247191;0;-0.037735849;0.011579286;0;-0.032653061;0;0.009174312;-0.03175;NA;0;0;0;0.003044164;NA;0
7;2010;-0.010313368;0.006306661;0.002512563;-0.015068493;-0.004699776;-0.004368629;0.003357314;-0.000884173;-0.00125;-0.009372747;NA;-0.022222222;-0.00621118;-0.004514673;0.013342228;-0.002132196;-0.000621118;0;0;0;0;0;0.010928962;0.007853403;0;-0.063636364;0;-0.012733888;0;-0.006410256;0.00407332;NA;0;0;NA;0.005434783;0;NA;NA;0.00931677;0;0;NA;0.004457831;0.002649215;0;0;0;0;0.007631161;0;-0.033755274;0;0;-0.024580429;NA;0;0;-0.125;-0.006054444;NA;0
7;2010;-0.006012024;0.000783392;0.007393484;-0.002582953;0.017372613;0.003760969;0.003824092;-0.003834808;0.006257822;0.005579816;NA;0;0.011607143;-0.005668934;0.000658328;0.007122507;0.003521856;0;0;0;0;0;-0.059459459;-0.012987013;0;0.009708738;0.016949153;0.012898131;0;0;-0.00811359;NA;0;0;NA;-0.005405405;0;NA;NA;0;0;0;NA;-0.010315461;0;0;0.022988506;0;0.019607843;0.028715683;0;0.008733624;0;0;0.008417598;NA;0;0;0.142857143;0.022288354;NA;0
7;2010;0.006854839;-0.005870841;-0.004478169;0.006772908;-0.021751931;-0.006175409;-0.003333333;-0.022801303;-0.009950249;-0.011580217;NA;0;-0.020300088;-0.003040669;-0.004342105;-0.002121641;-0.005161024;0;0;0;0;0;0;0;0;-0.019230769;-0.016666667;0;0;0;-0.006134969;NA;0;0;NA;-0.010869565;0.276978417;NA;NA;0.006153846;0;0;NA;-0.009211005;0;-0.01;-0.011235955;0;0;-0.006134969;0;0.017316017;0;0;0;NA;0;0;0;-0.001971011;NA;0
7;2010;0;-0.008267717;0.007997001;-0.010486743;-0.014269022;-0.018012986;0;-0.007272727;-0.001256281;-0.017573835;NA;0;-0.018018018;0.0026687;-0.007664861;0.011339476;-0.008092965;0.823529412;0;0;0;0;-0.042145594;0;0;-0.019607843;0;-0.043307448;0;0.006451613;-0.008230453;NA;0;0;NA;0.010989011;0;NA;NA;0;0;0;NA;0.031070336;0;0.01010101;0;0;0;-0.012345679;0;-0.021276596;0;-0.018181818;0;NA;0;0;0;-0.015890378;NA;0
7;2010;-0.008810573;-0.017864232;0.00954506;-0.027794441;-0.011278736;-0.007607536;-0.018155757;-0.00976801;-0.012578616;-0.001242236;NA;0.022727273;-0.003669725;-0.011406844;-0.012651485;-0.011913104;-0.005020921;0.096774194;-0.012195122;0;0;0;0;0;0;0.03;-0.016949153;0.02396817;0;-0.006410256;-0.004149378;NA;0;0;NA;-0.010869565;0;NA;NA;0;0;0;NA;-0.04531973;0;0;-0.011363636;0;-0.019230769;-0.0065625;1.053571429;-0.008695652;0;0;0;NA;0;0;-0.125;-0.024220438;NA;0
7;2010;-0.004040404;-0.000808407;0.011787819;-0.006581654;-0.008137761;-0.001934375;0.01216545;-0.002774353;-0.007643312;-0.004975124;NA;0;0.008287293;0;-0.00040464;-0.007092199;-0.020185029;0;0;0;0;0;0;0;0;0.009708738;0;-0.018210758;0;0.012903226;-0.0125;NA;0;0.349859155;NA;-0.010989011;0;NA;NA;-0.003058104;0;0;NA;-0.003355288;0;0;0;0;0;-0.010695187;0;0.048245614;0;0;0;NA;0;0;0.142857143;-0.007245574;NA;0
7;2010;0.006085193;-0.001213592;-0.004975728;0.004140787;0.008204527;-0.010193095;0.012019231;0.007418856;0.003851091;0.005;NA;0;-0.00456621;-0.003846154;0.00593712;-0.006428571;0.006437768;0;0.012345679;0;0;0;0;0;0;0;0.017241379;0;0;0;0.004219409;NA;0;0;NA;-0.011111111;0;NA;NA;-0.006134969;0;-0.088235294;NA;0.017456359;0;0;-0.011494253;0;-0.019607843;-0.00127186;0;-0.016736402;0;0;0;NA;0;0;-0.125;0.016668526;NA;0
7;2010;0.002419355;0.004455245;0.0212221;0;0.001634818;-0.000652694;0.016627078;-0.000306843;0.014066496;0.001243781;NA;0;-0.010550459;0.001544402;0.008718981;0.002875629;0.002771855;0.058823529;-0.012195122;0;0;0;0;0;0;-0.038461538;-0.016949153;0.01986776;0;0.012738854;0;NA;0.142857143;0;NA;0.011235955;0.177464789;NA;NA;-0.00617284;0;0.032258065;NA;-0.027083333;0;0;0;0;0.02;0.026743075;0;0.021276596;-0.333333333;0;-0.008347333;NA;0;0;0;-0.008197621;NA;0
7;2010;0.008849558;0.011693548;-0.006210438;0;0.052011171;0.038098694;0.014018692;0.011970534;0.020176545;0.005465839;NA;0;0.008344924;0.00154202;0.017287234;0.013620072;0.020625133;0;0;0;0;0;-0.002;0.013157895;0;0;0.017241379;0.025979491;0;0.031446541;0.008403361;NA;-0.125;0;NA;0.005555556;0;NA;NA;0.00310559;0;0;NA;0.024058446;0;0;0.011627907;0;0;0.013333333;0;0.016666667;0;0.018518519;0;NA;0;0;0;0.028936722;NA;0
7;2010;0.000797448;0.001195695;0.003485158;-0.004948454;-0.021616963;0.007479902;-0.021658986;-0.018804974;-0.012360939;-0.009142575;NA;0;0;-0.00269438;-0.011633987;-0.00990099;-0.004791667;-0.25;0;0;0;0;0.094188377;0;0;0;-0.016949153;0.012653229;0;-0.024390244;-0.008333333;NA;0;0;NA;0.016574586;0;NA;NA;0;0;0;NA;-0.003690037;0;0;0;0;-0.039215686;0.003059976;0.217391304;-0.036885246;0;-0.036363636;0.008417598;NA;0.125;0;0.142857143;0.014053788;NA;0
7;2010;-0.001992032;0.002786624;-0.011497006;-0.000207211;0.039467193;0.024701638;0.022138483;-0.005564142;0.001251564;0.004987531;NA;0;0.002298851;0.010806638;0.005158048;0.021428571;-0.002093364;0.037037037;-0.012345679;0;0;0;0;0;0;0;0.017241379;-0.02499025;0;-0.0125;0.006302521;NA;0;0;NA;0.016304348;0;NA;NA;-0.00619195;0;0;NA;0.000246914;0;0;0.011494253;0;0.020408163;0.026845638;0;-0.017021277;0;-0.009433962;-0.008347333;NA;0;0;0;0.013859017;NA;0
7;2010;0;-0.003175863;-0.000484614;0.007668394;0.041053631;0.024647887;-0.005990783;-0.004973578;0.0075;-0.009677419;NA;-0.011111111;-0.008715596;0.004200076;-0.001447368;0.002097902;-0.007551919;-0.107142857;0;0;0;0;0;0.012987013;0;0;-0.016949153;0;0;-0.012658228;0.002087683;NA;0;0;NA;-0.010695187;0;NA;NA;0;0;-0.03125;NA;0.02443841;0;0.01;0;0;0.02;0.003862151;0;0.038961039;0;0;0.025199852;NA;0;0;0;0.020511825;NA;0
7;2010;0.005988024;0.004380725;-0.000484848;-0.033319622;0.01165782;0.022931536;0.024571164;0.005935645;-0.001240695;0.002255074;NA;0;-0.002776492;-0.007224335;0.001976545;0.060013957;-0.012682308;0;0.0125;0;0;0;0;0.012820513;0;0;0;-0.025646154;0;0.032051282;-0.010416667;NA;-0.142857143;0;NA;0.005405405;0.090909091;NA;NA;0.00623053;0;0;NA;0.028072289;0;-0.00990099;-0.011363636;0;-0.019607843;-0.004735129;0;0;0;-0.028571429;0;NA;0;0;0;0.000951544;NA;0
7;2010;0.003968254;0.007137193;0.00654863;-0.016595745;-0.047606785;0.001162866;-0.002262443;-0.012732919;0;-0.00125;NA;-0.011235955;-0.002784223;0.00536193;-0.008153603;0.002633311;0.012631128;0;0;0.060606061;0;0;0;0;0;0.02;-0.017241379;-0.007894778;0;-0.00621118;0.010526316;NA;0.166666667;0;NA;0;-0.035087719;NA;NA;0.003095975;0;0;NA;-0.008555022;0;-0.02;0.011494253;0;0;-0.010704728;0;0;0;0.029411765;0;NA;0;0;0;-0.011466179;NA;0
7;2010;-0.002766798;-0.011811024;0.010240964;-0.008437906;0.00604975;-0.023552946;-0.001814059;0.001887386;0.001242236;-0.013767209;NA;0;0.00511866;0.001904762;0.00636436;-0.020354563;-0.013107822;0;0;0;0;0;0;-0.012658228;0;0;0;0.015915204;0;0.01875;-0.002083333;NA;0;0;NA;-0.010752688;0;NA;NA;0.012345679;0;0;NA;-0.001654846;0;0.030612245;-0.011363636;0;0;-0.015930268;0;-0.004166667;0;0.047619048;0;NA;0;0;0;-0.029012738;NA;0
8;2010;0.016646849;0.010756972;0.024806202;0.042984944;0.031645782;0.024715834;0.007723762;0.039246468;0.008684864;0.005583756;NA;0.022727273;0.023148148;0.014828897;0.006982872;0.007372654;0.001928021;0;0;-0.028571429;0;0;-0.086080586;0;0;0;0.01754386;0.001300268;0;0.006134969;0.020876827;NA;0;0;NA;0.016304348;0;NA;NA;0.009146341;0;0;NA;0.012195122;0;0;0;0;0.04;0.022602321;0;0.012552301;0;-0.036363636;0;NA;0;0;-0.125;0.029879628;NA;0
8;2010;-0.009746589;0.001970832;0.025718608;0.010878661;0.018984662;0.021217593;-0.001803427;0.009063444;0.008610086;-0.001009591;NA;0.033333333;0.024886878;0.007493443;0.000785032;0;0.000641437;0;0;0;0;0;0.002004008;0.023076923;0;0;0;-0.009121347;0;-0.006097561;-0.008179959;NA;-0.142857143;0;NA;0.037433155;0;NA;NA;0;0;-0.032258065;NA;-0.015206457;0.001328249;0;0.034482759;0;0;-0.006869773;0;0.053719008;0;0.056603774;0;NA;0;0;0.142857143;0.005799589;NA;0
8;2010;0.003937008;0.001966955;0.021329703;0.004759934;-0.007190336;-0.005620461;0.007226739;0.004491018;0.006097561;-0.00884285;NA;0.010752688;-0.017218543;-0.010784678;0.005229442;0.005322688;-0.001709402;0.2;-0.012345679;0;0;0;0.098;-0.052631579;0;0.019607843;0;-0.005257922;0;0.006134969;-0.008247423;NA;0.166666667;0;NA;-0.005154639;0;NA;NA;0;0;0.06;NA;0.013184464;0;-0.01980198;0;0;0;-0.000300752;0;-0.058823529;0;-0.044642857;0;NA;0;0;0;-0.004810026;NA;0
8;2010;-0.000392157;-0.002748331;-0.01832926;-0.016065911;0.002896965;-0.000571574;0;-0.013412817;0.013333333;0.002039256;NA;-0.010638298;0.010781671;-0.003759398;0.006632852;0.016545334;-0.004494863;0.1;0;0;0;0;0.009107468;0.058201058;0;-0.009615385;0;0.018507937;0;0;0.01039501;NA;0;0;NA;0;0;NA;NA;0.003021148;0;0.06918239;NA;-0.008206331;-0.001326487;0.02020202;-0.011111111;0;0.019230769;-0.000300842;0;0.041666667;0;0;0;NA;0;0;0;0.001936266;NA;0
